,Unnamed: 0,atom_counts,puckering
3020,3020,"{'Nb': 4, 'Zn': 4, 'Cr': 2, 'O': 16}",Puckered
3021,3021,"{'Th': 2, 'Te': 2, 'O': 2}",Puckered
3022,3022,"{'Sn': 2, 'P': 3, 'O': 10}",Puckered
3023,3023,"{'Zn': 2, 'W': 2, 'O': 8}",Puckered
3024,3024,"{'Mn': 2, 'Sb': 4, 'S': 8}",Puckered
3025,3025,"{'Cu': 4, 'Te': 4, 'O': 12}",Puckered
3026,3026,"{'Nb': 4, 'Zn': 4, 'Sb': 2, 'O': 16}",Puckered
3027,3027,"{'Sr': 4, 'Cu': 4, 'Mo': 2, 'O': 14}",Puckered
3028,3028,"{'Sc': 2, 'Cl': 2, 'O': 2}",Puckered
3029,3029,"{'Ce': 2, 'Si': 2, 'I': 2}",Puckered
3030,3030,"{'Na': 2, 'Mg': 2, 'As': 2}",Puckered
3031,3031,"{'Mg': 2, 'Cl': 4}",Puckered
3032,3032,"{'Bi': 4, 'Br': 12}",Puckered
3033,3033,"{'Cu': 1, 'Ag': 1, 'Te': 2}",Puckered
3034,3034,"{'Cr': 2, 'Hg': 2, 'Pb': 4, 'O': 12}",Puckered
3035,3035,"{'Nb': 4, 'Zn': 4, 'Co': 2, 'O': 16}",Puckered
3036,3036,"{'Cr': 2, 'Sb': 2, 'P': 4, 'O': 16}",Puckered
3037,3037,"{'Yb': 1, 'Al': 2, 'Ge': 2}",Puckered
3038,3038,"{'Mn': 3, 'Te': 1, 'O': 8}",Puckered
3039,3039,"{'Li': 2, 'Fe': 2, 'P': 2, 'O': 8}",Puckered
3040,3040,"{'Zn': 2, 'Fe': 3, 'O': 8}",Puckered
3041,3041,"{'Ba': 2, 'Hg': 1}",Puckered
3042,3042,"{'Zn': 2, 'Cr': 4, 'O': 10}",Puckered
3043,3043,"{'Zr': 4, 'Tl': 4, 'F': 20}",Puckered
3044,3044,"{'Pb': 4, 'O': 6}",Puckered
3045,3045,"{'Cr': 3, 'O': 8}",Puckered
3046,3046,"{'Ta': 2, 'C': 1, 'S': 2}",Puckered
3047,3047,"{'Cu': 3, 'Mo': 3, 'O': 12}",Puckered
3048,3048,"{'Ta': 3, 'S': 1, 'Br': 7}",Puckered
3049,3049,"{'V': 1, 'O': 2, 'F': 1}",Puckered
3050,3050,"{'Mn': 1, 'Te': 1, 'O': 4}",Puckered
3051,3051,"{'Mg': 1, 'V': 4, 'O': 10}",Puckered
3052,3052,"{'Gd': 2, 'C': 1, 'Cl': 2}",Puckered
3053,3053,{'C': 8},Puckered
3054,3054,"{'Li': 4, 'Mn': 2, 'F': 12}",Puckered
3055,3055,"{'Te': 3, 'As': 2}",Puckered
3056,3056,"{'Sr': 4, 'Ga': 2, 'Bi': 4, 'O': 14}",Puckered
3057,3057,"{'Nb': 4, 'Te': 4, 'I': 12}",Puckered
3058,3058,"{'Li': 1, 'Cu': 1, 'S': 2}",Puckered
3059,3059,"{'Mn': 1, 'Cu': 2, 'Cl': 4}",Puckered
3060,3060,"{'Ti': 2, 'Ge': 2, 'O': 6}",Puckered
3061,3061,"{'Te': 2, 'Mo': 1}",Puckered
3062,3062,"{'Cd': 1, 'H': 2, 'O': 2}",Puckered
3063,3063,"{'Li': 1, 'Bi': 1, 'P': 4, 'O': 12}",Puckered
3064,3064,"{'Te': 1, 'W': 2, 'O': 8}",Puckered
3065,3065,"{'Zr': 2, 'Ge': 2, 'Te': 2}",Puckered
3066,3066,"{'Cd': 1, 'In': 1, 'Ga': 1, 'S': 4}",Puckered
3067,3067,"{'Na': 1, 'W': 2, 'Br': 6, 'O': 2}",Puckered
3068,3068,"{'Mn': 2, 'F': 6}",Puckered
3069,3069,"{'Na': 4, 'As': 4, 'O': 8}",Puckered
3070,3070,"{'Ba': 4, 'In': 2, 'Br': 2, 'O': 6}",Puckered
3071,3071,"{'H': 4, 'Pb': 8, 'S': 2, 'O': 16}",Puckered
3072,3072,"{'Sc': 4, 'I': 4, 'O': 4}",Puckered
3073,3073,"{'Li': 1, 'Fe': 3, 'O': 6}",Puckered
3074,3074,"{'In': 4, 'S': 4}",Puckered
3075,3075,"{'Ca': 1, 'Sn': 1, 'S': 3}",Puckered
3076,3076,"{'Sb': 4, 'O': 8}",Puckered
3077,3077,"{'Ag': 6, 'Sb': 2, 'S': 6}",Puckered
3078,3078,"{'H': 4, 'I': 4, 'O': 12}",Puckered
3079,3079,"{'Li': 1, 'Fe': 2, 'O': 1, 'F': 5}",Puckered
3080,3080,"{'Ta': 2, 'I': 5}",Puckered
3081,3081,"{'Co': 4, 'Te': 2, 'Cl': 4, 'O': 6}",Puckered
3082,3082,"{'Zn': 4, 'Ge': 8, 'W': 4, 'O': 24}",Puckered
3083,3083,"{'Y': 1, 'V': 1, 'F': 5}",Puckered
3084,3084,"{'Pb': 2, 'W': 2, 'O': 8}",Puckered
3085,3085,"{'Cd': 2, 'Sn': 2, 'O': 6}",Puckered
3086,3086,"{'Li': 2, 'Cu': 2, 'P': 2, 'O': 8}",Puckered
3087,3087,"{'Ca': 2, 'Bi': 4, 'O': 8}",Puckered
3088,3088,"{'Mg': 1, 'Sb': 4, 'O': 8}",Puckered
3089,3089,"{'Mn': 6, 'O': 2, 'F': 12}",Puckered
3090,3090,"{'Sr': 4, 'Co': 2, 'Cu': 4, 'O': 14}",Puckered
3091,3091,"{'Nb': 9, 'Ir': 1, 'Se': 20}",Puckered
3092,3092,"{'Mg': 2, 'W': 2, 'F': 8}",Puckered
3093,3093,"{'Mg': 1, 'Bi': 4, 'O': 8}",Puckered
3094,3094,"{'Cu': 1, 'B': 2, 'C': 8, 'N': 8}",Puckered
3095,3095,"{'Sr': 4, 'V': 2, 'Cu': 4, 'O': 14}",Puckered
3096,3096,"{'Re': 4, 'Hg': 4, 'O': 16}",Puckered
3097,3097,"{'Sr': 4, 'Ga': 2, 'Sb': 4, 'O': 14}",Puckered
3098,3098,"{'Zn': 12, 'S': 12}",Puckered
3099,3099,"{'Mg': 2, 'V': 8, 'O': 18}",Puckered
3100,3100,"{'Bi': 2, 'P': 4, 'O': 14}",Puckered
3101,3101,"{'Na': 2, 'Tm': 2, 'S': 4, 'O': 16}",Puckered
3102,3102,"{'Ca': 2, 'Pb': 2, 'I': 8}",Puckered
3103,3103,"{'V': 8, 'Zn': 2, 'O': 18}",Puckered
3104,3104,"{'As': 8, 'Pb': 8, 'O': 20}",Puckered
3105,3105,"{'Li': 4, 'Cu': 4, 'F': 14}",Puckered
3106,3106,"{'Zn': 2, 'H': 12, 'Se': 4, 'O': 16}",Puckered
3107,3107,"{'V': 4, 'P': 8, 'S': 26}",Puckered
3108,3108,"{'Mg': 4, 'Ti': 4, 'Ge': 8, 'O': 24}",Puckered
3109,3109,"{'Mg': 2, 'V': 4, 'O': 10}",Puckered
3110,3110,"{'Hg': 2, 'Te': 4, 'O': 12}",Puckered
3111,3111,"{'La': 4, 'H': 12, 'O': 12}",Puckered
3112,3112,"{'Re': 12, 'Se': 12, 'Cl': 12}",Puckered
3113,3113,"{'Ba': 2, 'Tl': 2, 'V': 4, 'O': 12}",Puckered
3114,3114,"{'In': 2, 'S': 3}",Puckered
3115,3115,"{'Cu': 1, 'Hg': 1, 'O': 2}",Puckered
3116,3116,"{'Ba': 2, 'Cl': 2, 'O': 6}",Puckered
3117,3117,"{'Ce': 1, 'Si': 5}",Puckered
3118,3118,"{'Ba': 1, 'Ni': 4, 'O': 8}",Puckered
3119,3119,"{'Co': 1, 'Cl': 2, 'O': 8}",Puckered
3120,3120,"{'La': 2, 'Mg': 2, 'I': 10}",Puckered
3121,3121,"{'Mg': 2, 'Si': 1, 'O': 4}",Puckered
3122,3122,"{'Zn': 2, 'Fe': 4, 'O': 10}",Puckered
3123,3123,"{'P': 2, 'Pd': 2, 'S': 2}",Puckered
3124,3124,"{'Li': 2, 'V': 1, 'C': 2, 'O': 6}",Puckered
3125,3125,"{'Er': 1, 'Ag': 1, 'P': 2, 'Se': 6}",Puckered
3126,3126,"{'Ba': 1, 'Sn': 4, 'O': 8}",Puckered
3127,3127,"{'Ti': 1, 'Pb': 1, 'O': 3}",Puckered
3128,3128,"{'H': 10, 'W': 2}",Puckered
3129,3129,"{'Mn': 1, 'Nb': 2, 'S': 4}",Puckered
3130,3130,"{'Fe': 2, 'Se': 2}",Puckered
3131,3131,"{'C': 6, 'N': 2}",Puckered
3132,3132,"{'Fe': 1, 'Ag': 1, 'S': 2}",Puckered
3133,3133,"{'Na': 2, 'Sn': 1, 'O': 6}",Puckered
3134,3134,"{'Sr': 2, 'P': 4, 'H': 8, 'O': 8}",Puckered
3135,3135,"{'Si': 4, 'As': 8}",Puckered
3136,3136,"{'Mn': 1, 'Sb': 1, 'O': 4}",Puckered
3137,3137,"{'Re': 1, 'Ag': 2, 'Cl': 6}",Puckered
3138,3138,"{'Mo': 1, 'O': 3}",Puckered
3139,3139,"{'V': 1, 'C': 2, 'O': 6}",Puckered
3140,3140,"{'Si': 3, 'N': 4}",Planar
3141,3141,"{'U': 2, 'Te': 10}",Puckered
3142,3142,{'I': 4},Planar
3143,3143,"{'Pu': 1, 'F': 3}",Puckered
3144,3144,"{'As': 2, 'I': 6}",Puckered
3145,3145,"{'Bi': 2, 'C': 1, 'O': 5}",Puckered
3146,3146,"{'Ba': 1, 'Sb': 4, 'O': 8}",Puckered
3147,3147,"{'Cu': 2, 'Si': 2, 'O': 6}",Puckered
3148,3148,"{'Li': 2, 'Cu': 1, 'P': 1}",Puckered
3149,3149,"{'K': 2, 'H': 2, 'C': 2, 'O': 6}",Puckered
3150,3150,"{'In': 2, 'Si': 2, 'Te': 6}",Puckered
3151,3151,"{'Zn': 2, 'Ni': 3, 'O': 8}",Puckered
3152,3152,"{'Ba': 1, 'Sn': 2}",Puckered
3153,3153,"{'Ba': 1, 'Si': 2}",Puckered
3154,3154,"{'In': 1, 'P': 1, 'F': 3}",Puckered
3155,3155,"{'Sc': 2, 'Cl': 2, 'O': 2}",Puckered
3156,3156,"{'Fe': 1, 'Pb': 2, 'C': 6, 'N': 6}",Puckered
3157,3157,{'Br': 4},Planar
3158,3158,"{'Fe': 2, 'S': 2}",Puckered
3159,3159,"{'Na': 1, 'Sn': 1, 'N': 1}",Puckered
3160,3160,"{'Mg': 3, 'Ga': 3}",Puckered
3161,3161,"{'Cu': 2, 'W': 2, 'O': 6, 'F': 4}",Puckered
3162,3162,"{'Ca': 2, 'Ga': 2, 'N': 2}",Puckered
3163,3163,"{'Ag': 2, 'Bi': 2, 'O': 4}",Puckered
3164,3164,"{'Sn': 8, 'Pd': 2}",Puckered
3165,3165,"{'Bi': 2, 'Pd': 1}",Puckered
3166,3166,"{'Sr': 2, 'Mn': 2, 'Sn': 2}",Puckered
3167,3167,"{'Yb': 1, 'Bi': 2}",Puckered
3168,3168,"{'Fe': 2, 'Te': 2}",Puckered
3169,3169,"{'La': 2, 'W': 2, 'Cl': 2, 'O': 8}",Puckered
3170,3170,"{'Li': 2, 'Fe': 2, 'P': 2}",Puckered
3171,3171,"{'Li': 3, 'Co': 1, 'Ni': 2, 'O': 6}",Puckered
3172,3172,"{'V': 2, 'Ag': 2, 'P': 4, 'S': 12}",Puckered
3173,3173,"{'K': 4, 'P': 4, 'Pd': 2}",Puckered
3174,3174,"{'Na': 2, 'Mg': 2, 'Sb': 2}",Puckered
3175,3175,"{'Na': 2, 'Sn': 2, 'O': 2}",Puckered
3176,3176,"{'La': 4, 'I': 10}",Puckered
3177,3177,"{'Cd': 2, 'P': 2, 'Se': 6}",Puckered
3178,3178,"{'Ba': 2, 'Tl': 2, 'Cu': 2, 'O': 8}",Puckered
3179,3179,"{'Sn': 2, 'Cl': 2, 'F': 2}",Puckered
3180,3180,"{'Nb': 2, 'Co': 1, 'S': 4}",Puckered
3181,3181,"{'Np': 2, 'Te': 6}",Puckered
3182,3182,"{'V': 1, 'Pb': 1, 'O': 3}",Puckered
3183,3183,"{'Sc': 1, 'Sn': 3}",Planar
3184,3184,"{'K': 4, 'As': 4, 'Pd': 2}",Puckered
3185,3185,"{'Ba': 2, 'Mn': 2, 'Tl': 1, 'O': 7}",Puckered
3186,3186,"{'Ba': 1, 'Bi': 4, 'O': 8}",Puckered
3187,3187,"{'Li': 1, 'Mg': 6, 'C': 1}",Puckered
3188,3188,"{'Ce': 1, 'Mg': 2}",Puckered
3189,3189,"{'Cu': 1, 'Au': 1, 'O': 2}",Puckered
3190,3190,"{'Cr': 1, 'Ag': 1, 'S': 2}",Puckered
3191,3191,"{'Ta': 2, 'Ni': 4, 'Te': 6}",Puckered
3192,3192,"{'Na': 4, 'Tl': 4, 'O': 4}",Puckered
3193,3193,"{'La': 1, 'Bi': 2, 'O': 4}",Puckered
3194,3194,"{'Tl': 2, 'Pt': 4, 'S': 6}",Puckered
3195,3195,"{'Ta': 2, 'Ni': 4, 'Te': 4}",Puckered
3196,3196,"{'Ag': 1, 'Bi': 1, 'P': 2, 'Se': 6}",Puckered
3197,3197,"{'Al': 1, 'Cr': 1, 'F': 5}",Puckered
3198,3198,"{'Er': 2, 'Te': 6}",Puckered
3199,3199,"{'Li': 2, 'Cl': 2, 'O': 4}",Puckered
3200,3200,"{'Pb': 6, 'Se': 2, 'O': 10}",Puckered
3201,3201,"{'Zn': 2, 'H': 8, 'N': 4, 'O': 16}",Puckered
3202,3202,"{'Ba': 1, 'Ti': 1, 'O': 3}",Puckered
3203,3203,"{'Li': 2, 'Co': 2, 'Si': 2, 'O': 8}",Puckered
3204,3204,"{'Er': 2, 'Bi': 2, 'O': 6}",Puckered
3205,3205,"{'Tl': 3, 'Mo': 2, 'O': 8}",Puckered
3206,3206,"{'Tm': 1, 'Ag': 1, 'P': 2, 'Se': 6}",Puckered
3207,3207,"{'U': 2, 'Te': 6}",Puckered
3208,3208,"{'Ce': 2, 'Zn': 2, 'P': 2, 'O': 2}",Puckered
3209,3209,"{'Yb': 4, 'I': 4, 'O': 4}",Puckered
3210,3210,"{'Hg': 3, 'Br': 6}",Puckered
3211,3211,"{'Mg': 2, 'Cu': 2, 'Ge': 2}",Puckered
3212,3212,"{'Mg': 2, 'Co': 3, 'O': 8}",Puckered
3213,3213,"{'Li': 1, 'Mn': 5, 'O': 5, 'F': 1}",Puckered
3214,3214,"{'Li': 2, 'Ni': 2, 'P': 2, 'O': 8}",Puckered
3215,3215,"{'Li': 6, 'Bi': 2, 'S': 6}",Puckered
3216,3216,"{'K': 8, 'Ge': 4, 'Te': 16}",Puckered
3217,3217,"{'Li': 2, 'Mn': 2, 'O': 4}",Puckered
3218,3218,"{'Gd': 4, 'Br': 6}",Puckered
3219,3219,"{'Gd': 2, 'Ga': 4, 'Co': 2}",Puckered
3220,3220,"{'Fe': 1, 'Br': 2}",Puckered
3221,3221,"{'Na': 2, 'N': 2, 'O': 4}",Puckered
3222,3222,"{'Lu': 2, 'Co': 2, 'Ge': 4}",Puckered
3223,3223,"{'Li': 2, 'Cd': 2, 'P': 2, 'O': 8}",Puckered
3224,3224,"{'Ba': 2, 'Mn': 3, 'Tl': 2, 'O': 10}",Puckered
3225,3225,"{'K': 8, 'Ge': 4, 'Se': 16}",Puckered
3226,3226,"{'Al': 2, 'Si': 4, 'O': 11}",Puckered
3227,3227,"{'Ca': 2, 'V': 4, 'O': 10}",Puckered
3228,3228,"{'Ge': 2, 'Bi': 4, 'O': 10}",Puckered
3229,3229,"{'Ba': 2, 'Sn': 4, 'H': 4, 'O': 8}",Puckered
3230,3230,"{'In': 2, 'Bi': 4, 'Se': 8, 'Br': 2}",Puckered
3231,3231,"{'Zn': 2, 'Cr': 4, 'O': 10}",Puckered
3232,3232,"{'Cu': 2, 'Hg': 2, 'Se': 2, 'Cl': 2}",Puckered
3233,3233,"{'Ba': 2, 'La': 2, 'I': 10}",Puckered
3234,3234,"{'Na': 2, 'Ti': 2, 'Cu': 2, 'S': 6}",Puckered
3235,3235,"{'Mn': 4, 'Zn': 2, 'S': 10}",Puckered
3236,3236,"{'Cu': 4, 'Hg': 4, 'Se': 4, 'Br': 4}",Puckered
3237,3237,"{'Ta': 4, 'V': 2, 'Zn': 4, 'O': 16}",Puckered
3238,3238,"{'V': 2, 'Ag': 4, 'P': 2, 'O': 12}",Puckered
3239,3239,"{'Li': 9, 'V': 6, 'O': 12, 'F': 6}",Puckered
3240,3240,"{'Ta': 4, 'O': 10}",Puckered
3241,3241,"{'Pd': 2, 'Se': 2, 'O': 6}",Puckered
3242,3242,"{'Nd': 6, 'O': 4, 'F': 10}",Puckered
3243,3243,"{'Li': 2, 'Fe': 4, 'F': 10}",Puckered
3244,3244,"{'Cu': 2, 'N': 12}",Puckered
3245,3245,"{'Te': 4, 'Mo': 2}",Puckered
3246,3246,"{'Ta': 6, 'Si': 2, 'Te': 12}",Puckered
3247,3247,"{'Al': 4, 'In': 4, 'I': 16}",Puckered
3248,3248,"{'Ca': 3, 'Co': 2, 'O': 6}",Puckered
3249,3249,"{'W': 12, 'Br': 24}",Puckered
3250,3250,"{'Ca': 4, 'Sn': 4, 'S': 12}",Puckered
3251,3251,"{'Bi': 16, 'I': 4}",Puckered
3252,3252,"{'H': 6, 'I': 6, 'N': 4}",Puckered
3253,3253,"{'Hg': 2, 'S': 2, 'O': 8}",Puckered
3254,3254,"{'Ag': 4, 'C': 4, 'N': 12, 'O': 8}",Puckered
3255,3255,"{'Mg': 2, 'Sb': 4, 'O': 8}",Puckered
3256,3256,"{'Li': 5, 'Zn': 4, 'B': 4, 'O': 12}",Puckered
3257,3257,"{'H': 2, 'Au': 2, 'O': 4}",Puckered
3258,3258,"{'Cr': 3, 'O': 8}",Puckered
3259,3259,"{'Li': 2, 'V': 2, 'F': 10}",Puckered
3260,3260,"{'Bi': 4, 'Sb': 4, 'O': 20}",Puckered
3261,3261,"{'V': 2, 'H': 4, 'Se': 2, 'O': 10}",Puckered
3262,3262,"{'Cu': 6, 'Se': 4, 'Cl': 4, 'O': 12}",Puckered
3263,3263,"{'Zn': 2, 'Sn': 8, 'O': 12}",Puckered
3264,3264,"{'La': 4, 'Br': 10}",Puckered
3265,3265,"{'Cu': 2, 'B': 4, 'Pb': 4, 'O': 12}",Puckered
3266,3266,"{'Sr': 2, 'La': 2, 'Br': 10}",Puckered
3267,3267,"{'Ca': 1, 'V': 4, 'O': 10}",Puckered
3268,3268,"{'Cu': 8, 'W': 4, 'O': 16}",Puckered
3269,3269,"{'Li': 4, 'Fe': 2, 'P': 8, 'O': 26}",Puckered
3270,3270,"{'Pt': 4, 'C': 4, 'I': 8, 'O': 4}",Puckered
3271,3271,"{'Ag': 2, 'Mo': 6, 'P': 4, 'O': 28}",Puckered
3272,3272,"{'Li': 4, 'Mo': 2, 'P': 8, 'O': 26}",Puckered
3273,3273,"{'Sr': 4, 'Fe': 2, 'Cu': 4, 'O': 14}",Puckered
3274,3274,"{'Ta': 12, 'I': 28}",Puckered
3275,3275,"{'Ti': 4, 'Zn': 2, 'S': 10}",Puckered
3276,3276,"{'Ti': 4, 'Zn': 4, 'F': 20}",Puckered
3277,3277,"{'Mg': 2, 'H': 8, 'N': 4, 'O': 16}",Puckered
3278,3278,"{'Ta': 9, 'Te': 18}",Puckered
3279,3279,"{'Nb': 4, 'Zn': 4, 'W': 2, 'O': 16}",Puckered
3280,3280,"{'Nb': 4, 'Zn': 4, 'Fe': 2, 'O': 16}",Puckered
3281,3281,"{'Li': 6, 'Sb': 4, 'P': 6, 'O': 24}",Puckered
3282,3282,"{'Zn': 12, 'P': 8}",Puckered
3283,3283,"{'Hg': 8, 'P': 4, 'O': 14}",Puckered
3284,3284,"{'Sn': 4, 'P': 6, 'O': 20}",Puckered
3285,3285,"{'Sn': 2, 'Br': 2, 'Cl': 2}",Puckered
3286,3286,"{'Pb': 6, 'S': 2, 'O': 12}",Puckered
3287,3287,"{'Li': 2, 'Sb': 2, 'O': 4}",Puckered
3288,3288,"{'In': 2, 'I': 6, 'O': 18}",Puckered
3289,3289,"{'Y': 2, 'I': 6}",Puckered
3290,3290,"{'Nb': 4, 'Ir': 1, 'Se': 10}",Puckered
3291,3291,"{'Y': 1, 'Cr': 1, 'F': 5}",Puckered
3292,3292,"{'Li': 4, 'Ni': 4, 'P': 4, 'O': 16}",Puckered
3293,3293,"{'Tm': 4, 'H': 12, 'O': 12}",Puckered
3294,3294,"{'Li': 2, 'Cr': 1, 'P': 2, 'O': 8}",Puckered
3295,3295,"{'Ce': 1, 'Ge': 5}",Puckered
3296,3296,"{'Lu': 4, 'P': 4, 'S': 16}",Puckered
3297,3297,"{'V': 4, 'F': 16}",Puckered
3298,3298,"{'Zn': 2, 'P': 4, 'W': 2, 'O': 14}",Puckered
3299,3299,"{'Ho': 2, 'Bi': 2, 'O': 6}",Puckered
3300,3300,"{'Fe': 6, 'P': 24}",Puckered
3301,3301,"{'Na': 4, 'Sb': 4, 'Mo': 4, 'O': 20}",Puckered
3302,3302,"{'Cr': 4, 'O': 10}",Puckered
3303,3303,"{'Mg': 2, 'Ti': 8, 'O': 18}",Puckered
3304,3304,"{'Mg': 1, 'H': 2, 'O': 2}",Puckered
3305,3305,"{'Pb': 4, 'Se': 4, 'O': 16}",Puckered
3306,3306,"{'Ta': 2, 'Te': 10, 'Pt': 2}",Puckered
3307,3307,"{'Cu': 2, 'H': 4, 'Se': 2, 'O': 10}",Puckered
3308,3308,"{'Nb': 4, 'Si': 2, 'Te': 8}",Puckered
3309,3309,"{'Ge': 5, 'Te': 8, 'As': 2}",Puckered
3310,3310,"{'Bi': 4, 'S': 6}",Puckered
3311,3311,"{'V': 2, 'Sb': 2, 'P': 4, 'O': 16}",Puckered
3312,3312,"{'Zn': 4, 'Sn': 4, 'O': 8}",Puckered
3313,3313,"{'Mn': 4, 'O': 2, 'F': 8}",Puckered
3314,3314,"{'Sr': 4, 'Cu': 4, 'Te': 2, 'O': 14}",Puckered
3315,3315,"{'Te': 4, 'Au': 4, 'I': 4}",Puckered
3316,3316,"{'Zn': 2, 'Cr': 8, 'O': 18}",Puckered
3317,3317,"{'Cr': 2, 'Ag': 2, 'P': 4, 'S': 12}",Puckered
3318,3318,"{'Li': 3, 'Sb': 2, 'P': 3, 'O': 12}",Puckered
3319,3319,"{'Pd': 4, 'I': 8}",Puckered
3320,3320,"{'Zn': 2, 'Cr': 2, 'F': 10}",Puckered
3321,3321,"{'Ca': 2, 'H': 8, 'Cl': 4, 'O': 4}",Puckered
3322,3322,"{'I': 8, 'O': 16}",Puckered
3323,3323,"{'Mo': 4, 'O': 10}",Puckered
3324,3324,"{'Cu': 4, 'Se': 4, 'O': 12}",Puckered
3325,3325,"{'Pb': 6, 'S': 2, 'O': 12}",Puckered
3326,3326,"{'Cu': 8, 'P': 8, 'O': 24}",Puckered
3327,3327,"{'Li': 4, 'Fe': 2, 'P': 4, 'O': 14}",Puckered
3328,3328,"{'Ca': 4, 'Mg': 2, 'Si': 4, 'O': 14}",Puckered
3329,3329,"{'Sb': 8, 'O': 12}",Puckered
3330,3330,"{'Zn': 2, 'Ni': 4, 'S': 10}",Puckered
3331,3331,"{'Tl': 8, 'S': 4, 'O': 12}",Puckered
3332,3332,"{'Zn': 4, 'P': 6, 'S': 18}",Puckered
3333,3333,"{'Cu': 1, 'Mo': 1, 'F': 6}",Puckered
3334,3334,"{'Tl': 18, 'S': 9}",Puckered
3335,3335,"{'Li': 2, 'V': 4, 'Ni': 2, 'O': 12}",Puckered
3336,3336,"{'Al': 4, 'Bi': 4, 'Cl': 24}",Puckered
3337,3337,"{'Zn': 2, 'Fe': 2, 'F': 10}",Puckered
3338,3338,"{'V': 8, 'S': 18, 'Br': 8}",Puckered
3339,3339,"{'Ag': 4, 'W': 2, 'S': 8}",Puckered
3340,3340,"{'Ca': 4, 'Sn': 4, 'O': 8}",Puckered
3341,3341,"{'Ba': 1, 'Tl': 1, 'W': 2, 'O': 6}",Puckered
3342,3342,"{'Tl': 4, 'Ge': 4, 'Se': 10}",Puckered
3343,3343,"{'Nd': 4, 'V': 4, 'Sb': 12}",Puckered
3344,3344,"{'Hg': 8, 'Te': 4, 'Br': 12}",Puckered
3345,3345,"{'Pb': 8, 'Se': 8, 'O': 24}",Puckered
3346,3346,"{'V': 6, 'Se': 4, 'Cl': 2, 'O': 16}",Puckered
3347,3347,"{'La': 2, 'Pb': 12, 'Cl': 2, 'O': 14}",Puckered
3348,3348,"{'Li': 4, 'Cr': 8, 'O': 26}",Puckered
3349,3349,"{'Ag': 4, 'Pd': 2, 'Cl': 8}",Puckered
3350,3350,"{'V': 4, 'Zn': 4, 'F': 20}",Puckered
3351,3351,"{'Ca': 4, 'Ge': 8, 'W': 4, 'O': 24}",Puckered
3352,3352,"{'Mo': 12, 'Br': 24}",Puckered
3353,3353,"{'Tl': 12, 'Bi': 4, 'I': 24}",Puckered
3354,3354,"{'Fe': 3, 'S': 4}",Puckered
3355,3355,"{'La': 2, 'Te': 6}",Puckered
3356,3356,"{'Sc': 1, 'Ag': 1, 'P': 2, 'Se': 6}",Puckered
3357,3357,"{'Th': 2, 'Te': 6}",Puckered
3358,3358,"{'Sc': 2, 'C': 1}",Puckered
3359,3359,"{'W': 3, 'O': 9}",Puckered
3360,3360,"{'Sc': 2, 'Cl': 6}",Puckered
3361,3361,"{'Mn': 2, 'O': 2, 'F': 2}",Puckered
3362,3362,"{'Bi': 6, 'Pt': 3}",Puckered
3363,3363,"{'Cu': 2, 'Si': 4, 'P': 6}",Puckered
3364,3364,"{'Ce': 1, 'Si': 2, 'Au': 4}",Puckered
3365,3365,"{'Ca': 2, 'Mn': 2, 'Sn': 2}",Puckered
3366,3366,"{'Sr': 2, 'Mn': 2, 'Ge': 2}",Puckered
3367,3367,"{'La': 2, 'Te': 4, 'Se': 2}",Puckered
3368,3368,"{'Sc': 1, 'Ag': 1, 'P': 2, 'S': 6}",Puckered
3369,3369,"{'Fe': 2, 'Br': 6}",Puckered
3370,3370,"{'Mn': 2, 'Ni': 2, 'O': 6}",Puckered
3371,3371,"{'V': 2, 'Ag': 2, 'H': 4, 'O': 8}",Puckered
3372,3372,"{'Li': 2, 'Co': 2, 'P': 2, 'O': 8}",Puckered
3373,3373,"{'Zn': 1, 'B': 2, 'C': 8, 'N': 8}",Puckered
3374,3374,"{'Zn': 2, 'Cu': 2, 'Ge': 4, 'O': 12}",Puckered
3375,3375,"{'Ti': 2, 'Nb': 4, 'Zn': 4, 'O': 16}",Puckered
3376,3376,"{'Mn': 3, 'V': 3, 'Te': 2, 'O': 16}",Puckered
3377,3377,"{'Ca': 6, 'Te': 6, 'O': 18}",Puckered
3378,3378,"{'K': 1, 'Rb': 1, 'Mg': 6, 'O': 7}",Puckered
3379,3379,"{'Hf': 1, 'Fe': 1, 'Cl': 6}",Puckered
3380,3380,"{'V': 4, 'O': 10}",Puckered
3381,3381,"{'Zr': 2, 'H': 2, 'Cl': 2}",Puckered
3382,3382,"{'Na': 2, 'Te': 2, 'F': 10}",Puckered
3383,3383,"{'Li': 2, 'Mo': 1, 'P': 2, 'O': 8}",Puckered
3384,3384,"{'I': 1, 'N': 2, 'O': 6}",Puckered
3385,3385,"{'Ce': 2, 'Te': 6}",Puckered
3386,3386,"{'V': 3, 'Cr': 1, 'O': 10}",Puckered
3387,3387,"{'Gd': 2, 'Br': 2}",Puckered
3388,3388,"{'Sn': 12, 'Pd': 4}",Puckered
3389,3389,"{'La': 1, 'Br': 2}",Puckered
3390,3390,"{'Ba': 1, 'Ni': 1, 'Sn': 3}",Puckered
3391,3391,"{'Rb': 4, 'Hg': 4, 'Sb': 4, 'Se': 12}",Puckered
3392,3392,"{'Mg': 4, 'Sb': 8, 'O': 16}",Puckered
3393,3393,"{'Li': 4, 'V': 2, 'C': 6, 'O': 18}",Puckered
